date,county,SNAP_Applications,SNAP_Active_Cases,NSLP_SBP_Participation,Food_Shelf_Visits,Unemployment_Claims,CPI_Food_At_Home_Index,Eviction_Filings,Utility_Shutoffs,Drought_Severity_Index,Household_Pulse_Food_Insufficiency_Pct,pantry_roll_mean,pantry_roll_std,spike_now,spike_in_4w,spike_in_8w,spike_in_12w,snap_apps_lag1,snap_apps_lag2,snap_apps_lag4,snap_apps_lag8,snap_cases_lag1,snap_cases_lag2,snap_cases_lag4,snap_cases_lag8,school_meals_lag1,school_meals_lag2,school_meals_lag4,school_meals_lag8,pantry_visits_lag1,pantry_visits_lag2,pantry_visits_lag4,pantry_visits_lag8,unemp_claims_lag1,unemp_claims_lag2,unemp_claims_lag4,unemp_claims_lag8,cpi_food_home_idx_lag1,cpi_food_home_idx_lag2,cpi_food_home_idx_lag4,cpi_food_home_idx_lag8,eviction_filings_lag1,eviction_filings_lag2,eviction_filings_lag4,eviction_filings_lag8,utility_shutoffs_lag1,utility_shutoffs_lag2,utility_shutoffs_lag4,utility_shutoffs_lag8,drought_idx_lag1,drought_idx_lag2,drought_idx_lag4,drought_idx_lag8,hps_food_insuff_pct_lag1,hps_food_insuff_pct_lag2,hps_food_insuff_pct_lag4,hps_food_insuff_pct_lag8,snap_apps_pctchg,snap_cases_pctchg,school_meals_pctchg,unemp_claims_pctchg,pantry_visits_pctchg
2024-07-28,Hennepin County,414,5824,14567,858,1598,256.24253971330154,11,28,0.07566835422257777,7.044601111168018,833.875,31.238426428267523,0,1,0,1,412.0,378.0,410.0,401.0,5780.0,5789.0,5860.0,6010.0,14570.0,14982.0,14398.0,15144.0,840.0,823.0,813.0,771.0,1639.0,1629.0,1649.0,1540.0,256.16432459667345,255.73480575545986,256.3936237926535,255.3006250202762,10.0,11.0,13.0,9.0,28.0,29.0,29.0,29.0,0.07170707904931732,0.12093841326149044,0.09577469776990274,0.15515503375035194,6.8785982514086195,5.948171864466265,6.554598195686418,6.781399644406578,0.00975609753718025,-0.006143344708849258,0.011737741352150456,-0.030927835032790882,0.055350553437453195
2024-08-04,Hennepin County,426,6015,14106,819,1630,256.1570025728863,13,26,0.06537568986700727,7.527336385594688,832.75,31.639712839585407,0,0,0,1,414.0,412.0,384.0,421.0,5824.0,5780.0,5752.0,5968.0,14567.0,14570.0,14665.0,15038.0,858.0,840.0,858.0,828.0,1598.0,1639.0,1600.0,1572.0,256.24253971330154,256.16432459667345,255.6692171606184,256.2908717992416,11.0,10.0,12.0,10.0,28.0,28.0,26.0,29.0,0.07566835422257777,0.07170707904931732,0.12535578760067906,0.0918774651488252,7.044601111168018,6.8785982514086195,6.04212439419922,5.773734201481208,0.10937499971516927,0.04572322669580611,-0.038117967948304264,0.01874999998828125,-0.04545454540156813
2024-08-11,Hennepin County,430,5871,14490,798,1643,255.39531435821817,12,30,0.07424669328600596,5.9863318259344656,835.5,26.54914580277753,0,0,1,0,426.0,414.0,378.0,438.0,6015.0,5824.0,5789.0,5794.0,14106.0,14567.0,14982.0,14902.0,819.0,858.0,823.0,776.0,1630.0,1598.0,1629.0,1623.0,256.1570025728863,256.24253971330154,255.73480575545986,256.41088931145055,13.0,11.0,11.0,12.0,26.0,28.0,29.0,26.0,0.06537568986700727,0.07566835422257777,0.12093841326149044,0.1465670018527821,7.527336385594688,7.044601111168018,5.948171864466265,6.282073072937889,0.13756613720220598,0.014164795298986906,-0.03283940728655457,0.008594229583428956,-0.030376670679979744
2024-08-18,Hennepin County,426,5874,13811,805,1602,256.18503468773713,12,28,0.07105522750643252,6.26637902647151,826.75,22.964257942662552,0,1,0,0,430.0,426.0,412.0,414.0,5871.0,6015.0,5780.0,5821.0,14490.0,14106.0,14570.0,14884.0,798.0,819.0,840.0,875.0,1643.0,1630.0,1639.0,1629.0,255.39531435821817,256.1570025728863,256.16432459667345,255.35975512428678,12.0,13.0,10.0,8.0,30.0,26.0,28.0,29.0,0.07424669328600596,0.06537568986700727,0.07170707904931732,0.06297073008058232,5.9863318259344656,7.527336385594688,6.8785982514086195,6.724012411819189,0.0339805824417947,0.01626297577573305,-0.05209334248098192,-0.02257474068177258,-0.041666666617063496
2024-08-25,Hennepin County,393,6022,14227,868,1684,257.68700541221676,14,30,0.08683892945618679,7.790235592988854,833.625,26.256631815328326,1,0,1,0,426.0,430.0,414.0,410.0,5874.0,5871.0,5824.0,5860.0,13811.0,14490.0,14567.0,14398.0,805.0,798.0,858.0,813.0,1602.0,1643.0,1598.0,1649.0,256.18503468773713,255.39531435821817,256.24253971330154,256.3936237926535,12.0,12.0,11.0,13.0,28.0,30.0,28.0,29.0,0.07105522750643252,0.07424669328600596,0.07566835422257777,0.09577469776990274,6.26637902647151,5.9863318259344656,7.044601111168018,6.554598195686418,-0.05072463755863614,0.0339972527414153,-0.023340426990915052,0.05381727155580896,0.011655011641427725
2024-09-01,Hennepin County,443,5943,13975,855,1640,254.71153114189846,14,35,0.046614630664003905,6.478001375383109,833.25,25.877458475338234,0,0,1,0,393.0,426.0,426.0,384.0,6022.0,5874.0,6015.0,5752.0,14227.0,13811.0,14106.0,14665.0,868.0,805.0,819.0,858.0,1684.0,1602.0,1630.0,1600.0,257.68700541221676,256.18503468773713,256.1570025728863,255.6692171606184,14.0,12.0,13.0,12.0,30.0,28.0,26.0,26.0,0.08683892945618679,0.07105522750643252,0.06537568986700727,0.12535578760067906,7.790235592988854,6.26637902647151,7.527336385594688,6.04212439419922,0.03990610319270868,-0.011970074810977543,-0.009286828299355818,0.006134969321389589,0.04395604390237357
2024-09-08,Hennepin County,426,6018,13401,797,1649,256.96579344719265,11,34,0.06908195755272095,8.043507292247995,830.0,28.814678798933564,0,1,0,0,443.0,393.0,430.0,378.0,5943.0,6022.0,5871.0,5789.0,13975.0,14227.0,14490.0,14982.0,855.0,868.0,798.0,823.0,1640.0,1684.0,1643.0,1629.0,254.71153114189846,257.68700541221676,255.39531435821817,255.73480575545986,14.0,14.0,12.0,11.0,35.0,30.0,30.0,29.0,0.046614630664003905,0.08683892945618679,0.07424669328600596,0.12093841326149044,6.478001375383109,7.790235592988854,5.9863318259344656,5.948171864466265,-0.009302325559762034,0.02503832396098819,-0.07515527949791889,0.0036518563580938183,-0.0012531328305098587
2024-09-15,Hennepin County,411,5951,14143,912,1624,257.1402396469454,15,29,0.06928102452457571,7.402667457584439,839.0,41.03656905736635,1,0,0,0,426.0,443.0,426.0,412.0,6018.0,5943.0,5874.0,5780.0,13401.0,13975.0,13811.0,14570.0,797.0,855.0,805.0,840.0,1649.0,1640.0,1602.0,1639.0,256.96579344719265,254.71153114189846,256.18503468773713,256.16432459667345,11.0,14.0,12.0,10.0,34.0,35.0,28.0,28.0,0.06908195755272095,0.046614630664003905,0.07105522750643252,0.07170707904931732,8.043507292247995,6.478001375383109,6.26637902647151,6.8785982514086195,-0.03521126752297825,0.013108614229978104,0.024038809642745722,0.013732833948980751,0.132919254493268
2024-09-22,Hennepin County,425,5889,13677,850,1634,255.7529715592359,19,34,0.056650693016835243,7.391698564848031,838.0,40.6026037166513,0,1,0,0,411.0,426.0,393.0,414.0,5951.0,6018.0,6022.0,5824.0,14143.0,13401.0,14227.0,14567.0,912.0,797.0,868.0,858.0,1624.0,1649.0,1684.0,1598.0,257.1402396469454,256.96579344719265,257.68700541221676,256.24253971330154,15.0,11.0,14.0,11.0,29.0,34.0,30.0,28.0,0.06928102452457571,0.06908195755272095,0.08683892945618679,0.07566835422257777,7.402667457584439,8.043507292247995,7.790235592988854,7.044601111168018,0.08142493617958031,-0.022085685814997393,-0.0386588880270852,-0.029691211383793815,-0.02073732716504916
2024-09-29,Hennepin County,407,6059,14198,860,1596,256.3483323466378,15,33,0.039994267243455575,7.797021067592384,843.125,40.44904201584999,0,1,0,0,425.0,411.0,443.0,426.0,5889.0,5951.0,5943.0,6015.0,13677.0,14143.0,13975.0,14106.0,850.0,912.0,855.0,819.0,1634.0,1624.0,1640.0,1630.0,255.7529715592359,257.1402396469454,254.71153114189846,256.1570025728863,19.0,15.0,14.0,13.0,34.0,29.0,35.0,26.0,0.056650693016835243,0.06928102452457571,0.046614630664003905,0.06537568986700727,7.391698564848031,7.402667457584439,6.478001375383109,7.527336385594688,-0.08126410816870404,0.019518761564947203,0.0159570661884825,-0.026829268276323617,0.005847953209534558
2024-10-06,Hennepin County,430,5928,14007,910,1667,256.0915809037935,11,38,0.05073813107896098,7.265130361043356,857.125,41.95384368565052,1,0,0,0,407.0,425.0,426.0,430.0,6059.0,5889.0,6018.0,5871.0,14198.0,13677.0,13401.0,14490.0,860.0,850.0,797.0,798.0,1596.0,1634.0,1649.0,1643.0,256.3483323466378,255.7529715592359,256.96579344719265,255.39531435821817,15.0,19.0,11.0,12.0,33.0,34.0,34.0,30.0,0.039994267243455575,0.056650693016835243,0.06908195755272095,0.07424669328600596,7.797021067592384,7.391698564848031,8.043507292247995,5.9863318259344656,0.009389671339460866,-0.014955134593726297,0.04522050592901869,0.010915706482161487,0.14178168112699915
2024-10-13,Hennepin County,454,6010,13236,881,1744,257.86640592882264,15,38,0.0658690391631152,8.59569492775332,866.625,36.745991034980335,0,0,0,1,430.0,407.0,411.0,426.0,5928.0,6059.0,5951.0,5874.0,14007.0,14198.0,14143.0,13811.0,910.0,860.0,912.0,805.0,1667.0,1596.0,1624.0,1602.0,256.0915809037935,256.3483323466378,257.1402396469454,256.18503468773713,11.0,15.0,15.0,12.0,38.0,33.0,29.0,28.0,0.05073813107896098,0.039994267243455575,0.06928102452457571,0.07105522750643252,7.265130361043356,7.797021067592384,7.402667457584439,6.26637902647151,0.10462287079167185,0.0099143001159613,-0.06413066534228024,0.07389162557026377,-0.03399122803290436
2024-10-20,Hennepin County,434,6001,13212,926,1641,257.47785736637815,11,29,0.0669569277517236,8.887586639681285,873.875,42.35036683936244,1,0,0,0,454.0,430.0,425.0,393.0,6010.0,5928.0,5889.0,6022.0,13236.0,14007.0,13677.0,14227.0,881.0,910.0,850.0,868.0,1744.0,1667.0,1634.0,1684.0,257.86640592882264,256.0915809037935,255.7529715592359,257.68700541221676,15.0,11.0,19.0,14.0,38.0,38.0,34.0,30.0,0.0658690391631152,0.05073813107896098,0.056650693016835243,0.08683892945618679,8.59569492775332,7.265130361043356,7.391698564848031,7.790235592988854,0.021176470538408303,0.01901850908150475,-0.03399868391942687,0.004283965725652408,0.08941176460069204
2024-10-27,Hennepin County,424,6070,13063,1003,1763,257.56891293486626,21,36,0.0951772418882447,8.769017968157904,892.375,61.10164248435317,1,0,0,0,434.0,454.0,407.0,443.0,6001.0,6010.0,6059.0,5943.0,13212.0,13236.0,14198.0,13975.0,926.0,881.0,860.0,855.0,1641.0,1744.0,1596.0,1640.0,257.47785736637815,257.86640592882264,256.3483323466378,254.71153114189846,11.0,15.0,15.0,14.0,29.0,38.0,33.0,35.0,0.0669569277517236,0.0658690391631152,0.039994267243455575,0.046614630664003905,8.887586639681285,8.59569492775332,7.797021067592384,6.478001375383109,0.04176904166641513,0.0018154811021925264,-0.07994083673193823,0.10463659141313496,0.1662790695740941
2024-11-03,Hennepin County,437,6020,12919,910,1717,257.01246154966026,19,38,0.010422609563965384,8.143171628937457,906.5,47.43717649993212,0,0,0,0,424.0,434.0,430.0,426.0,6070.0,6001.0,5928.0,6018.0,13063.0,13212.0,14007.0,13401.0,1003.0,926.0,910.0,797.0,1763.0,1641.0,1667.0,1649.0,257.56891293486626,257.47785736637815,256.0915809037935,256.96579344719265,21.0,11.0,11.0,11.0,36.0,29.0,38.0,34.0,0.0951772418882447,0.0669569277517236,0.05073813107896098,0.06908195755272095,8.769017968157904,8.887586639681285,7.265130361043356,8.043507292247995,0.01627906972958356,0.015519568148529088,-0.0776754479847451,0.029994001181767243,0.0
2024-11-10,Hennepin County,451,6051,13264,884,1661,257.7893438877892,14,36,0.026804571654686162,7.393003671049669,903.0,48.00297609821408,0,0,1,0,437.0,424.0,454.0,411.0,6020.0,6070.0,6010.0,5951.0,12919.0,13063.0,13236.0,14143.0,910.0,1003.0,881.0,912.0,1717.0,1763.0,1744.0,1624.0,257.01246154966026,257.56891293486626,257.86640592882264,257.1402396469454,19.0,21.0,15.0,15.0,38.0,36.0,38.0,29.0,0.010422609563965384,0.0951772418882447,0.0658690391631152,0.06928102452457571,8.143171628937457,8.769017968157904,8.59569492775332,7.402667457584439,-0.006607929500863591,0.0068219633932076595,0.0021154427317833604,-0.04759174309197721,0.003405221335521883
2024-11-17,Hennepin County,415,5949,13836,932,1675,257.0591622815781,10,33,0.0,7.422113734289801,913.25,43.624206910515014,0,0,0,0,451.0,437.0,434.0,425.0,6051.0,6020.0,6001.0,5889.0,13264.0,12919.0,13212.0,13677.0,884.0,910.0,926.0,850.0,1661.0,1717.0,1641.0,1634.0,257.7893438877892,257.01246154966026,257.47785736637815,255.7529715592359,14.0,19.0,11.0,19.0,36.0,38.0,29.0,34.0,0.026804571654686162,0.010422609563965384,0.0669569277517236,0.056650693016835243,7.393003671049669,8.143171628937457,8.887586639681285,7.391698564848031,-0.04377880174244516,-0.008665222461478883,0.04722979109542614,0.020719073722901233,0.006479481634471402
2024-11-24,Hennepin County,421,6195,12856,892,1669,257.9416143020176,13,41,0.06912005520904763,7.460993742623739,917.25,39.2964920280969,0,0,0,0,415.0,451.0,424.0,407.0,5949.0,6051.0,6070.0,6059.0,13836.0,13264.0,13063.0,14198.0,932.0,884.0,1003.0,860.0,1675.0,1661.0,1763.0,1596.0,257.0591622815781,257.7893438877892,257.56891293486626,256.3483323466378,10.0,14.0,21.0,15.0,33.0,36.0,36.0,33.0,0.0,0.026804571654686162,0.0951772418882447,0.039994267243455575,7.422113734289801,7.393003671049669,8.769017968157904,7.797021067592384,-0.007075471681425774,0.02059308072148384,-0.01584628339463781,-0.053318207570437766,-0.11066799590162713
2024-12-01,Hennepin County,442,5965,13729,920,1722,257.0989173750999,14,36,0.03245531661513046,8.165115890141223,918.5,39.19183588453082,0,0,0,0,421.0,415.0,437.0,430.0,6195.0,5949.0,6020.0,5928.0,12856.0,13836.0,12919.0,14007.0,892.0,932.0,910.0,910.0,1669.0,1675.0,1717.0,1667.0,257.9416143020176,257.0591622815781,257.01246154966026,256.0915809037935,13.0,10.0,19.0,11.0,41.0,33.0,38.0,38.0,0.06912005520904763,0.0,0.010422609563965384,0.05073813107896098,7.460993742623739,7.422113734289801,8.143171628937457,7.265130361043356,0.011441647571071745,-0.009136212623067073,0.06269835126072464,0.002912055909777486,0.010989010976935153
2024-12-08,Hennepin County,413,6125,13761,927,1683,256.8426055834152,11,39,0.05044548860823668,8.07344431777145,924.25,36.16134479168128,0,1,0,0,442.0,421.0,451.0,454.0,5965.0,6195.0,6051.0,6010.0,13729.0,12856.0,13264.0,13236.0,920.0,892.0,884.0,881.0,1722.0,1669.0,1661.0,1744.0,257.0989173750999,257.9416143020176,257.7893438877892,257.86640592882264,14.0,13.0,14.0,15.0,36.0,41.0,36.0,38.0,0.03245531661513046,0.06912005520904763,0.026804571654686162,0.0658690391631152,8.165115890141223,7.460993742623739,7.393003671049669,8.59569492775332,-0.08425720602160265,0.012229383570942094,0.03746984318173478,0.013245033104608648,0.04864253388162609
2024-12-15,Hennepin County,475,6042,13766,908,1699,258.3987363971184,14,37,0.028363069832316866,8.396230895534915,922.0,36.59430088337328,0,0,0,0,413.0,442.0,415.0,434.0,6125.0,5965.0,5949.0,6001.0,13761.0,13729.0,13836.0,13212.0,927.0,920.0,932.0,926.0,1683.0,1722.0,1675.0,1641.0,256.8426055834152,257.0989173750999,257.0591622815781,257.47785736637815,11.0,14.0,10.0,11.0,39.0,36.0,33.0,29.0,0.05044548860823668,0.03245531661513046,0.0,0.0669569277517236,8.07344431777145,8.165115890141223,7.422113734289801,8.887586639681285,0.14457831290463058,0.01563287947291429,-0.00505926568335796,0.01432835820040098,-0.025751072933743485
2024-12-22,Hennepin County,431,6031,13902,905,1670,257.3616724847961,14,34,0.03938452772278623,6.892990118645003,909.75,16.481591462685113,0,0,0,0,475.0,413.0,421.0,424.0,6042.0,6125.0,6195.0,6070.0,13766.0,13761.0,12856.0,13063.0,908.0,927.0,892.0,1003.0,1699.0,1683.0,1669.0,1763.0,258.3987363971184,256.8426055834152,257.9416143020176,257.56891293486626,14.0,11.0,13.0,21.0,37.0,39.0,41.0,36.0,0.028363069832316866,0.05044548860823668,0.06912005520904763,0.0951772418882447,8.396230895534915,8.07344431777145,7.460993742623739,8.769017968157904,0.023752969064719787,-0.026472962061909126,0.08136278779703152,0.0005991611739969076,0.01457399101505158
2024-12-29,Hennepin County,414,6034,13442,903,1651,256.89691730012566,14,31,0.08902633815503747,8.285045708796998,908.875,16.651362020653288,0,0,0,0,431.0,475.0,442.0,437.0,6031.0,6042.0,5965.0,6020.0,13902.0,13766.0,13729.0,12919.0,905.0,908.0,920.0,910.0,1670.0,1699.0,1722.0,1717.0,257.3616724847961,258.3987363971184,257.0989173750999,257.01246154966026,14.0,14.0,14.0,19.0,34.0,37.0,36.0,38.0,0.03938452772278623,0.028363069832316866,0.03245531661513046,0.010422609563965384,6.892990118645003,8.396230895534915,8.165115890141223,8.143171628937457,-0.06334841614627056,0.011567476946929174,-0.020904654379714133,-0.04123112657303651,-0.018478260849480153
2025-01-05,Hennepin County,413,5864,14101,951,1659,256.9524324104532,14,32,0.07674773192794875,7.860407652003964,917.25,19.031928060873998,1,0,0,0,414.0,431.0,413.0,451.0,6034.0,6031.0,6125.0,6051.0,13442.0,13902.0,13761.0,13264.0,903.0,905.0,927.0,884.0,1651.0,1670.0,1683.0,1661.0,256.89691730012566,257.3616724847961,256.8426055834152,257.7893438877892,14.0,14.0,11.0,14.0,31.0,34.0,39.0,36.0,0.08902633815503747,0.03938452772278623,0.05044548860823668,0.026804571654686162,8.285045708796998,6.892990118645003,8.07344431777145,7.393003671049669,0.0,-0.04261224489100208,0.024707506720099737,-0.014260249545894088,0.025889967609611684
2025-01-12,Hennepin County,417,6049,13812,869,1631,257.0162810490117,12,31,0.056601754397945306,7.155054913260735,909.375,24.348291227810687,0,0,0,0,413.0,414.0,475.0,415.0,5864.0,6034.0,6042.0,5949.0,14101.0,13442.0,13766.0,13836.0,951.0,903.0,908.0,932.0,1659.0,1651.0,1699.0,1675.0,256.9524324104532,256.89691730012566,258.3987363971184,257.0591622815781,14.0,14.0,14.0,10.0,32.0,31.0,37.0,33.0,0.07674773192794875,0.08902633815503747,0.028363069832316866,0.0,7.860407652003964,8.285045708796998,8.396230895534915,7.422113734289801,-0.12210526290083103,0.0011585567690899441,0.0033415661772961233,-0.04002354323718449,-0.042951541802916805
2025-01-19,Hennepin County,412,5932,13347,875,1594,258.1289091673167,11,28,0.08743556126402587,6.509337563028743,907.25,26.70874656095153,0,0,0,0,417.0,413.0,431.0,421.0,6049.0,5864.0,6031.0,6195.0,13812.0,14101.0,13902.0,12856.0,869.0,951.0,905.0,892.0,1631.0,1659.0,1670.0,1669.0,257.0162810490117,256.9524324104532,257.3616724847961,257.9416143020176,12.0,14.0,14.0,13.0,31.0,32.0,34.0,41.0,0.056601754397945306,0.07674773192794875,0.03938452772278623,0.06912005520904763,7.155054913260735,7.860407652003964,6.892990118645003,7.460993742623739,-0.04408352657985261,-0.016415188191607494,-0.03992231333333892,-0.04550898200867725,-0.033149171234089315
2025-01-26,Hennepin County,379,6037,14212,896,1656,257.6249415343479,13,33,0.09296835092086801,7.70505646170657,904.25,26.418337787010156,0,0,0,0,412.0,417.0,414.0,442.0,5932.0,6049.0,6034.0,5965.0,13347.0,13812.0,13442.0,13729.0,875.0,869.0,903.0,920.0,1594.0,1631.0,1651.0,1722.0,258.1289091673167,257.0162810490117,256.89691730012566,257.0989173750999,11.0,12.0,14.0,14.0,28.0,31.0,31.0,36.0,0.08743556126402587,0.056601754397945306,0.08902633815503747,0.03245531661513046,6.509337563028743,7.155054913260735,8.285045708796998,8.165115890141223,-0.0845410625977269,0.0004971826316710005,0.057283142385263865,0.003028467593562406,-0.007751937975911475
2025-02-02,Hennepin County,443,5928,14050,872,1581,259.1250501500493,11,35,0.06280371355929303,6.6415587634528395,897.375,26.80584957483289,0,0,0,0,379.0,412.0,413.0,413.0,6037.0,5932.0,5864.0,6125.0,14212.0,13347.0,14101.0,13761.0,896.0,875.0,951.0,927.0,1656.0,1594.0,1659.0,1683.0,257.6249415343479,258.1289091673167,256.9524324104532,256.8426055834152,13.0,11.0,14.0,11.0,33.0,28.0,32.0,39.0,0.09296835092086801,0.08743556126402587,0.07674773192794875,0.05044548860823668,7.70505646170657,6.509337563028743,7.860407652003964,8.07344431777145,0.07263922500571617,0.010914051839885051,-0.0036167647681996477,-0.047016274836035994,-0.08307045206827503
2025-02-09,Hennepin County,415,5898,14816,830,1613,258.51999717772145,14,29,0.03614163645430142,6.702131127445736,887.625,35.24582042090743,0,0,0,0,443.0,379.0,417.0,475.0,5928.0,6037.0,6049.0,6042.0,14050.0,14212.0,13812.0,13766.0,872.0,896.0,869.0,908.0,1581.0,1656.0,1631.0,1699.0,259.1250501500493,257.6249415343479,257.0162810490117,258.3987363971184,11.0,13.0,12.0,14.0,35.0,33.0,31.0,37.0,0.06280371355929303,0.09296835092086801,0.056601754397945306,0.028363069832316866,6.6415587634528395,7.70505646170657,7.155054913260735,8.396230895534915,-0.004796163058042775,-0.024962803765091284,0.07269041412737544,-0.011036174119536373,-0.044879171409805324
2025-02-16,Hennepin County,412,5821,14421,873,1602,258.0245886502593,12,36,0.05928568956143355,6.748941207102105,883.625,34.80532594712643,0,0,0,0,415.0,443.0,412.0,431.0,5898.0,5928.0,5932.0,6031.0,14816.0,14050.0,13347.0,13902.0,830.0,872.0,875.0,905.0,1613.0,1581.0,1594.0,1670.0,258.51999717772145,259.1250501500493,258.1289091673167,257.3616724847961,14.0,11.0,11.0,14.0,29.0,35.0,28.0,34.0,0.03614163645430142,0.06280371355929303,0.08743556126402587,0.03938452772278623,6.702131127445736,6.6415587634528395,6.509337563028743,6.892990118645003,0.0,-0.018712070124964248,0.08046752078516015,0.005018820574015796,-0.002285714283102041
2025-02-23,Hennepin County,426,5845,14612,794,1630,258.77465980079785,16,24,0.05245582458695681,6.0370328109499525,870.0,45.750878211711466,0,0,0,0,412.0,415.0,379.0,414.0,5821.0,5898.0,6037.0,6034.0,14421.0,14816.0,14212.0,13442.0,873.0,830.0,896.0,903.0,1602.0,1613.0,1656.0,1651.0,258.0245886502593,258.51999717772145,257.6249415343479,256.89691730012566,12.0,14.0,13.0,14.0,36.0,29.0,33.0,31.0,0.05928568956143355,0.03614163645430142,0.09296835092086801,0.08902633815503747,6.748941207102105,6.702131127445736,7.70505646170657,8.285045708796998,0.12401055376250514,-0.03180387609213121,0.028145229381639093,-0.015700483082306472,-0.11383928558723294
2025-03-02,Hennepin County,387,5918,14797,814,1653,257.6970323780732,13,32,0.13436528907798195,6.286084363437045,852.875,35.618765118563935,0,0,0,1,426.0,412.0,443.0,413.0,5845.0,5821.0,5928.0,5864.0,14612.0,14421.0,14050.0,14101.0,794.0,873.0,872.0,951.0,1630.0,1602.0,1581.0,1659.0,258.77465980079785,258.0245886502593,259.1250501500493,256.9524324104532,16.0,12.0,11.0,14.0,24.0,36.0,35.0,32.0,0.05245582458695681,0.05928568956143355,0.06280371355929303,0.07674773192794875,6.0370328109499525,6.748941207102105,6.6415587634528395,7.860407652003964,-0.1264108349290952,-0.0016869095813618572,0.05316725978269272,0.045540796935141806,-0.06651376139161266
2025-03-09,Hennepin County,391,5787,14670,786,1639,256.9434808013353,14,34,0.14666966057618366,6.734377693059165,842.5,41.80225557824087,0,0,0,1,387.0,426.0,415.0,417.0,5918.0,5845.0,5898.0,6049.0,14797.0,14612.0,14816.0,13812.0,814.0,794.0,830.0,869.0,1653.0,1630.0,1613.0,1631.0,257.6970323780732,258.77465980079785,258.51999717772145,257.0162810490117,13.0,16.0,14.0,12.0,32.0,24.0,29.0,31.0,0.13436528907798195,0.05245582458695681,0.03614163645430142,0.056601754397945306,6.286084363437045,6.0370328109499525,6.702131127445736,7.155054913260735,-0.05783132516185223,-0.018819938959169218,-0.009854211662401849,0.016119032848035317,-0.053012048128901146
2025-03-16,Hennepin County,413,5732,14776,836,1620,257.52461795316196,11,28,0.16152793617082978,6.572002491401371,837.625,39.69144384229065,0,0,0,0,391.0,387.0,412.0,412.0,5787.0,5918.0,5821.0,5932.0,14670.0,14797.0,14421.0,13347.0,786.0,814.0,873.0,875.0,1639.0,1653.0,1602.0,1594.0,256.9434808013353,257.6970323780732,258.0245886502593,258.1289091673167,14.0,13.0,12.0,11.0,34.0,32.0,36.0,28.0,0.14666966057618366,0.13436528907798195,0.05928568956143355,0.08743556126402587,6.734377693059165,6.286084363437045,6.748941207102105,6.509337563028743,0.002427184460128193,-0.015289469160747384,0.024616878162081902,0.01123595504916607,-0.04238258872579314
2025-03-23,Hennepin County,402,5805,15103,857,1578,258.26870798920453,11,28,0.06105955335432328,6.439681181556973,832.75,33.39268525547814,0,0,0,1,413.0,391.0,426.0,379.0,5732.0,5787.0,5845.0,6037.0,14776.0,14670.0,14612.0,14212.0,836.0,786.0,794.0,896.0,1620.0,1639.0,1630.0,1656.0,257.52461795316196,256.9434808013353,258.77465980079785,257.6249415343479,11.0,14.0,16.0,13.0,28.0,34.0,24.0,33.0,0.16152793617082978,0.14666966057618366,0.05245582458695681,0.09296835092086801,6.572002491401371,6.734377693059165,6.0370328109499525,7.70505646170657,-0.05633802803676519,-0.00684345594408153,0.033602518475663666,-0.031901840471225865,0.07934508806127823
2025-03-30,Hennepin County,409,5920,14558,816,1590,258.10887391215607,14,31,0.16177844548432357,5.461802539886796,825.75,29.649138749235647,0,0,1,0,402.0,413.0,387.0,443.0,5805.0,5732.0,5918.0,5928.0,15103.0,14776.0,14797.0,14050.0,857.0,836.0,814.0,872.0,1578.0,1620.0,1653.0,1581.0,258.26870798920453,257.52461795316196,257.6970323780732,259.1250501500493,11.0,11.0,13.0,11.0,28.0,28.0,32.0,35.0,0.06105955335432328,0.16152793617082978,0.13436528907798195,0.06280371355929303,6.439681181556973,6.572002491401371,6.286084363437045,6.6415587634528395,0.056847545072745365,0.0003379520107573585,-0.016151922685939585,-0.03811252266296883,0.0024570024539840264
2025-04-06,Hennepin County,400,5985,14679,809,1585,258.7990635322892,10,30,0.20425410222830592,5.8978701801013775,823.125,30.14459202861148,0,0,1,0,409.0,402.0,391.0,415.0,5920.0,5805.0,5787.0,5898.0,14558.0,15103.0,14670.0,14816.0,816.0,857.0,786.0,830.0,1590.0,1578.0,1639.0,1613.0,258.10887391215607,258.26870798920453,256.9434808013353,258.51999717772145,14.0,11.0,14.0,14.0,31.0,28.0,34.0,29.0,0.16177844548432357,0.06105955335432328,0.14666966057618366,0.03614163645430142,5.461802539886796,6.439681181556973,6.734377693059165,6.702131127445736,0.023017902754429918,0.0342146189676491,0.0006134969324735176,-0.032946918832857275,0.029262086476765793
2025-04-13,Hennepin County,397,5813,14595,771,1581,258.2916615344046,12,22,0.17974211285760316,5.813231788550809,810.375,27.489933222389368,0,0,0,0,400.0,409.0,413.0,412.0,5985.0,5920.0,5732.0,5821.0,14679.0,14558.0,14776.0,14421.0,809.0,816.0,836.0,873.0,1585.0,1590.0,1620.0,1602.0,258.7990635322892,258.10887391215607,257.52461795316196,258.0245886502593,10.0,14.0,11.0,12.0,30.0,31.0,28.0,36.0,0.20425410222830592,0.16177844548432357,0.16152793617082978,0.05928568956143355,5.8978701801013775,5.461802539886796,6.572002491401371,6.748941207102105,-0.03874092000304862,0.014131193298302303,-0.012249593935283595,-0.024074074059213534,-0.07775119607924498
